modo;vertices;aristas;duracion;densidad
basico;98;4753;2186492;1
basico;98;4753;2183012;1
basico;98;4753;2219640;1
basico;98;4753;2183528;1
basico;99;4851;2213568;1
basico;99;4851;2390724;1
basico;99;4851;2226624;1
basico;99;4851;2340340;1
basico;99;4851;2212432;1
basico;99;4851;2207088;1
basico;99;4851;2232944;1
basico;99;4851;2208680;1
basico;99;4851;2201724;1
basico;99;4851;2224536;1
basico;99;4851;2195700;1
basico;100;4950;2262604;1
basico;100;4950;2367000;1
basico;100;4950;2271036;1
basico;100;4950;2823080;1
basico;100;4950;2256808;1
basico;100;4950;2259944;1
basico;100;4950;2271664;1
basico;100;4950;2259264;1
basico;100;4950;2298436;1
basico;100;4950;2288240;1
basico;100;4950;2259636;1
basico;101;5050;2354484;1
basico;101;5050;2484424;1
basico;101;5050;2348364;1
basico;101;5050;2730844;1
basico;101;5050;2403868;1
basico;101;5050;2369080;1
basico;101;5050;2357480;1
basico;101;5050;2340900;1
basico;101;5050;2320680;1
basico;101;5050;2321136;1
basico;101;5050;2318624;1
basico;102;5151;2364492;1
basico;102;5151;2407192;1
basico;102;5151;2394428;1
basico;102;5151;2505080;1
basico;102;5151;2344684;1
basico;102;5151;2341000;1
basico;102;5151;2339640;1
basico;102;5151;2331200;1
basico;102;5151;2396364;1
basico;102;5151;2362768;1
basico;102;5151;2336584;1
basico;103;5253;2457844;1
basico;103;5253;2476748;1
basico;103;5253;2412368;1
basico;103;5253;2866912;1
basico;103;5253;2492824;1
basico;103;5253;2425672;1
basico;103;5253;2411792;1
basico;103;5253;2428920;1
basico;103;5253;2419424;1
basico;103;5253;2411492;1
basico;103;5253;2418664;1
basico;104;5356;2475772;1
basico;104;5356;2533844;1
basico;104;5356;2545004;1
basico;104;5356;2772980;1
basico;104;5356;2546320;1
basico;104;5356;2473252;1
basico;104;5356;2513700;1
basico;104;5356;2465868;1
basico;104;5356;2472732;1
basico;104;5356;2474344;1
basico;104;5356;2479312;1
basico;105;5460;2484980;1
basico;105;5460;2524480;1
basico;105;5460;2472104;1
basico;105;5460;2732244;1
basico;105;5460;2473804;1
basico;105;5460;2468196;1
basico;105;5460;2475764;1
basico;105;5460;2475616;1
basico;105;5460;2475132;1
basico;105;5460;2495500;1
basico;105;5460;2471248;1
basico;106;5565;2522272;1
basico;106;5565;2564884;1
basico;106;5565;2516536;1
