vertices,nanoseconds_sorted,nanoseconds_random,nanoseconds_inverted
29,111939,117732,116820
29,111167,117039,119838
29,111741,116876,117346
29,111699,117961,116270
29,111491,119247,118547
29,106807,118219,118544
29,106915,108910,114673
29,111512,118194,116823
29,112183,908381,122334
29,111604,117196,118619
29,111039,120985,117027
29,110642,122506,118148
29,111105,120350,118249
29,111257,114226,116089
29,111282,118396,117920
29,111840,119184,120232
29,109201,120514,114915
29,110612,114395,117463
29,111540,122534,116517
29,113007,119174,116984
29,111655,117254,115698
29,111890,120326,117945
29,111145,118802,119227
29,110656,120261,116949
29,112186,116254,117805
29,121135,309143,139944
29,116760,126163,123594
29,138758,125713,133745
29,126643,179324,143855
29,101473,112021,115958
29,99595,108348,112328
29,106093,112169,109484
29,189814,108719,109126
29,116680,121785,121154
29,116565,120202,123678
29,136405,2.50492e+06,197291
29,126638,126844,124173
29,107481,196854,123231
29,126479,118883,1.21311e+06
29,138359,128196,123910
29,120369,129070,130080
29,152039,124017,124565
29,116534,126246,124849
29,118127,123869,130643
29,114378,122832,118817
29,112893,121641,119457
29,109810,100453,118865
29,109830,116154,118892
29,112040,119717,116614
29,110469,116282,117707
29,110460,116683,118863
29,109953,117437,119201
31,134329,134204,133547
31,124934,136677,136661
31,132376,323917,131672
31,125727,126255,4.61412e+06
31,131824,131858,136907
31,123148,130473,133781
31,123958,135457,133322
31,3.70151e+06,130051,140776
31,133202,146384,141097
31,128880,137975,142474
31,130051,142170,142218
31,129705,131908,140322
31,129614,141323,143672
31,129468,140771,139842
31,129802,142209,137594
31,129632,136443,138823
31,129280,140904,143395
31,122673,140073,135285
31,121197,395357,134371
31,124505,131608,134514
31,125083,135780,132504
31,124108,138499,132648
31,124960,135339,130372
31,124653,132203,132844
31,125164,134863,132560
31,124338,133406,133589
31,124276,130668,133796
31,124145,134161,132016
31,124633,133018,133793
31,124000,134603,134888
31,119496,124762,125990
31,120202,129622,127938
31,120305,132923,131345
31,122021,136018,133800
31,129490,130011,135383
31,126856,6.24537e+06,140550
31,137182,132254,132868
31,132986,132623,136044
31,124805,138234,135279
31,126336,135017,135189
31,116697,134364,135777
31,128886,128968,235411
31,130649,132130,144911
31,131364,142635,154032
31,131543,137378,137644
31,129764,141588,136737
31,134537,136435,140518
31,5.85148e+06,140158,139129
31,119759,134254,127723
31,124426,131187,132804
31,122870,133691,134474
31,634035,130550,129896
31,132301,5.1066e+06,143557
31,127510,143230,972308
31,125505,133550,135684
31,124401,263962,135579
31,126745,134205,7.61186e+06
31,124656,134497,132547
31,123529,137304,135625
31,119113,133607,134506
31,118107,128715,130439
31,148061,129136,150937
31,137473,171377,120892
31,142053,136531,136401
31,128775,141512,135889
31,123213,136526,134209
31,123038,135785,135982
31,122927,132239,131554
31,128211,132211,133839
31,125642,136106,134148
31,125275,138786,137198
31,125792,134045,137161
31,124626,136890,135494
31,124939,135552,133213
31,124637,134504,134211
31,109846,133371,120940
31,132380,133938,803111
31,123117,131234,131365
31,124466,134519,130850
31,124129,133658,133378
31,123300,133766,132430
31,129124,132930,134189
31,129076,137595,133976
31,123544,134663,134223
31,125054,188250,135340
31,123972,131828,135306
31,126458,135838,137251
31,126896,135111,135780
31,124481,135300,132088
31,118711,133722,137271
31,123024,128732,130232
31,126323,129118,1.41955e+07
31,122040,136796,134561
31,122625,135928,133529
31,115691,130162,132669
31,118684,123848,126452
31,123999,2.68467e+06,139329
31,121012,136215,136725
31,123521,135368,136919
31,124857,133845,136684
33,142328,157654,151954
33,138420,148536,149854
33,141790,153386,152656
33,139773,150641,151973
33,137898,152297,150694
33,144893,151612,1.60854e+07
33,8.36633e+07,5.51644e+06,1.85096e+06
33,3.03451e+07,185969,1.0211e+07
33,477171,337665,162644
33,154483,165119,1.97808e+06
33,348313,191999,203731
33,204649,176761,296680
33,139955,1.24298e+06,151224
33,160336,3.79528e+06,154798
33,138040,147932,146508
33,1.90371e+06,148094,3.28433e+07
33,142826,375169,196047
33,249718,157055,150405
33,145942,164135,1.68066e+06
33,876118,215222,2.6587e+06
33,157007,165407,177740
33,134657,164255,168848
33,184058,199918,221284
33,169689,172027,186403
33,876416,158889,157298
33,146962,164740,307099
33,139020,149123,153016
33,137022,156317,154373
33,1.87088e+06,167462,198681
33,150986,169855,162660
33,147205,159442,163375
33,147729,158605,164283
33,149334,163478,162196
33,147895,151488,139165
33,215298,141883,157714
33,141644,159753,159966
33,136860,156032,150686
33,216700,147045,2.69579e+06
33,146955,225154,183541
33,241759,156606,159356
33,142564,134452,375801
33,166612,152160,148104
33,155845,211915,170519
33,140304,166004,161469
33,141510,153408,154935
33,141515,155535,152313
33,146565,156294,153541
33,138744,172670,169012
33,305430,150045,151617
33,2.54946e+06,170837,151020
33,162002,292051,732116
33,469201,157169,150811
33,182111,167107,152434
33,158693,150299,152440
33,146248,152825,251605
33,143436,147792,157494
33,143610,155172,154777
33,146769,157420,159382
33,148160,160039,157961
33,146964,159383,159775
33,559912,157121,147866
33,138194,191072,150903
33,141621,180143,157495
33,601349,184135,142678
33,148277,241946,146855
33,147176,161990,153661
33,145723,162184,156382
33,133859,143645,147086
33,166490,193664,726172
33,140784,181583,154736
33,154363,154772,156979
33,139948,147974,167833
33,1.93439e+06,154355,367652
33,145793,160027,157099
33,139589,149061,555045
33,141065,147866,153278
33,146010,150277,146167
33,356873,147807,156369
33,147825,162569,158586
33,146060,158915,156333
33,143192,160931,154697
33,140354,154202,152229
33,580365,152714,197447
33,140609,150155,147491
33,160529,153659,151133
33,138362,180896,147575
33,139368,149966,154684
33,149776,149734,162307
33,149367,163099,158018
33,190702,160375,160659
33,138231,149034,149420
33,137937,159162,134786
33,136488,660954,151490
33,139339,148727,151299
33,138506,152614,152459
33,139609,149215,150263
33,140279,151622,148000
33,141225,152583,149770
33,138815,153008,151572
33,146169,157696,152631
35,198055,178308,599280
35,168114,352486,179612
35,171946,176557,476179
35,172377,178408,181804
35,167654,176007,175790
35,167537,182043,178283
35,169251,179021,181785
35,169593,180764,177343
35,232203,177277,177806
35,164044,176896,172233
35,160942,170275,169456
35,160709,175527,167076
35,158805,174469,174464
35,242994,174127,171030
35,160492,169166,175785
35,161641,176250,173137
35,169474,171054,1.83524e+06
35,166589,177073,176123
35,161549,182497,1.35665e+06
35,167367,231098,184849
35,162065,174812,173406
35,163934,180365,177080
35,267141,174921,166057
35,162587,505880,178467
35,164371,168306,357658
35,160063,176122,177760
35,177021,174690,171956
35,156348,167607,169362
35,208930,165966,163612
35,162938,2.89153e+06,174895
35,165441,171243,170640
35,180620,172305,919433
35,173617,189166,195644
35,206814,182071,218049
35,156895,804216,175082
35,161201,171635,886444
35,162415,173124,177104
35,162474,169497,169003
35,163392,176688,175522
35,162098,172862,169995
35,3.49013e+06,171356,165477
35,163670,203846,174009
35,721054,175124,170597
35,188538,230140,208685
35,186521,192144,192337
35,580471,184737,321641
35,190036,173098,173241
35,225948,185556,176345
35,171583,168261,183458
35,171303,375524,183529
35,167060,179762,179202
35,165869,340243,557268
35,160429,173033,169746
35,160959,174071,176583
35,160119,170624,169065
35,220037,170768,170010
35,162269,185874,179246
35,171185,181281,172802
35,166110,180696,169955
35,177008,184923,183499
35,160611,176263,171940
35,163055,176187,175986
35,160571,176016,170188
35,169740,168266,172269
35,158207,166508,165550
35,158888,164661,168300
35,276555,158692,165997
35,160270,179105,169525
35,158754,168889,169453
35,445585,168815,168657
35,164747,170123,173287
35,164279,164086,164939
35,166108,171660,173881
35,156697,172629,168432
35,188161,167204,158712
35,302835,3.21517e+06,661687
35,634183,178262,169232
35,171351,197550,207109
35,197262,513629,399571
35,167393,215427,180450
35,167148,178344,175168
35,166415,178717,177043
35,168537,176583,177863
35,170527,180075,175244
35,166581,175391,177246
35,194435,175617,834014
35,170035,187590,181501
35,196886,179742,191652
35,172875,743724,181738
35,174886,177562,182544
35,172635,180881,179466
35,1.11329e+06,174734,318768
35,167035,223941,180787
35,256924,178388,179071
35,167150,177645,176730
35,536240,176433,180215
35,455849,208304,170532
35,536680,436541,995174
35,177198,198004,188799
35,164519,201994,183945
37,218049,198040,199805
37,199257,192955,190587
37,182627,187223,198363
37,170798,195240,194215
37,188977,174496,314578
37,235431,197819,199378
37,183757,193423,196462
37,178368,195144,196535
37,174864,184702,194261
37,174376,196458,195649
37,182880,191137,188929
37,217291,187685,196680
37,184128,192618,337512
37,176826,194463,190837
37,169537,196518,193371
37,176111,209801,189397
37,775265,201775,529952
37,175794,206885,201159
37,179736,196351,193055
37,187200,190500,192186
37,184933,195646,194951
37,180060,201078,200441
37,184416,192812,191871
37,181968,193053,189108
37,634989,189500,191883
37,182626,197403,191029
37,178087,192430,538989
37,178528,187722,190755
37,169496,181841,188230
37,376385,183464,265556
37,185831,193293,198449
37,181567,186227,1.17698e+06
37,177766,189136,192069
37,180198,289796,196544
37,418526,391740,203967
37,178537,194975,368159
37,207273,193290,189023
37,185460,187868,226079
37,176830,177171,255590
37,177646,192933,193925
37,810838,181911,352485
37,181318,300665,261893
37,188751,1.61745e+06,205377
37,187437,201650,205325
37,213417,344937,191400
37,177321,177941,193053
37,799400,208620,1.03878e+06
37,192741,1.30368e+06,207282
37,184077,206813,200884
37,190150,193860,187964
37,183760,581309,1.637e+06
37,176931,182769,1.7636e+06
37,178415,191786,197192
37,798169,185750,1.88012e+06
37,176709,994147,2.40214e+06
37,483881,194595,187786
37,175548,204688,569279
37,181641,194011,188758
37,180558,191503,192755
37,182746,185864,200230
37,170065,198827,191907
37,1.20275e+06,577118,189132
37,558609,4.52276e+06,193291
37,225188,4.90755e+06,2.00203e+06
37,189260,301224,316886
37,1.57023e+06,199667,219732
37,194304,219195,206561
37,1.02066e+06,676119,193745
37,190848,189539,192250
37,180547,196477,187496
37,332267,187527,192677
37,334236,199084,221015
37,186838,235305,208870
37,173600,199021,196442
37,215603,189935,203571
37,207321,227217,184830
37,296863,2.62614e+06,295699
37,178423,198478,251648
37,182954,275599,290639
37,170217,327810,303523
37,248357,198157,190801
37,188897,1.8634e+06,191689
37,201249,195720,192115
37,176348,184438,189456
37,184120,191769,189219
37,354450,188916,187881
37,201226,256630,246465
37,267562,206546,199580
37,306238,211322,206322
37,179964,198965,199916
37,180380,193075,198416
37,244591,188435,198117
37,215981,202461,185600
37,181330,194512,191250
37,180915,196941,191822
37,181532,298918,185200
37,179472,190228,197067
37,181031,188390,188776
37,172076,192838,255553
37,174732,189249,189360
39,226029,206748,216258
39,1.47761e+06,229863,213602
39,225460,282825,213694
39,217366,246678,222883
39,195434,222382,216304
39,205969,201114,220086
39,206188,217440,216086
39,201060,224931,217550
39,205692,575017,215448
39,204068,213022,217034
39,207669,350443,222794
39,204965,208658,206226
39,213285,228305,206315
39,223088,208212,206230
39,270139,213937,215179
39,196288,208807,206817
39,206538,213804,210834
39,195742,212593,207923
39,201165,213887,209090
39,134272,202686,155214
39,133442,151770,156925
39,134724,152827,154589
39,194434,154300,152162
39,198804,153727,184195
39,158060,156198,155380
39,133469,155287,152813
39,133717,151917,154394
39,135442,155817,152862
39,132787,155509,150415
39,134632,157588,153367
39,135142,155152,155522
39,134266,152012,153783
39,138761,151309,157234
39,142196,159184,159226
39,136636,230211,222795
39,137519,157497,158204
39,136852,156469,157869
39,201432,162867,235747
39,135378,153005,155097
39,135094,158451,155933
39,137232,157261,155535
39,211996,157790,158418
39,206492,212987,257328
39,210180,218557,215811
39,205925,219040,218581
39,208060,212318,214584
39,218500,217548,221107
39,200735,205448,208037
39,345266,205979,219963
39,202754,206644,212923
39,193560,255154,206984
39,200779,208476,211360
39,186197,153814,192911
39,165467,153872,220709
39,133057,155923,217127
39,211110,217989,214212
39,212550,224791,223520
39,206885,216872,220145
39,134622,317352,153594
39,135480,154782,154509
39,193215,154136,171292
39,132643,154884,155427
39,136553,150813,150056
39,135675,154287,157252
39,140219,155168,160536
39,136965,153486,159771
39,133952,153696,154180
39,203039,152535,150533
39,9.77203e+07,208807,3.38017e+07
39,278022,221253,210482
39,208443,8.28777e+07,220431
39,203705,245836,211668
39,197671,211390,214189
39,241344,211114,211658
39,208562,3.11856e+06,224086
39,205006,218048,803366
39,203104,214176,220301
39,202711,209343,230812
39,206257,218059,211975
39,211996,2.73445e+06,219355
39,239859,237154,246149
39,293978,233581,241745
39,199857,209292,211104
39,204146,219963,213434
39,205770,214574,215040
39,204795,212400,211892
39,204346,304783,217437
39,206456,216305,214615
39,204258,223047,218462
39,2.68393e+06,204907,1.89796e+06
39,453049,208788,241609
39,209191,225448,223844
39,711886,229786,229568
39,211262,242772,883644
39,209186,213966,215555
39,204803,217244,222029
39,213222,212041,219424
39,637930,221108,244396
39,441209,299815,220406
39,357809,1.19791e+06,5.16681e+06
41,233397,305955,3.06847e+06
41,1.17982e+06,239421,245731
41,232701,302314,237460
41,971948,240944,238936
41,206270,238737,236274
41,617774,1.57052e+06,399162
41,567083,238938,242540
41,345203,331987,1.01868e+07
41,225532,302409,245075
41,238815,232589,247296
41,856295,288533,257857
41,339530,252860,247217
41,254710,377731,222614
41,243066,6.07494e+06,230359
41,287980,533643,437267
41,343310,549899,270874
41,278229,1.56511e+06,600640
41,239301,242778,403596
41,232504,237370,233597
41,351276,336369,298042
41,743997,6.7244e+06,264595
41,706482,6.02452e+06,307808
41,643053,6.60851e+06,357332
41,3.20928e+07,5.99684e+06,302238
41,237766,258150,234876
41,241950,368785,246688
41,278340,240419,284503
41,232010,241780,232472
41,352536,231451,238720
41,232665,1.08612e+06,243823
41,340179,228775,235308
41,235797,361929,415804
41,240259,231398,236727
41,235872,235480,278044
41,234254,307414,238060
41,243966,239274,237797
41,536170,604582,240761
41,239625,3.77227e+06,241020
41,230670,247766,253359
41,231993,214805,278671
41,231765,236653,238650
41,233272,238518,236254
41,230733,232841,233334
41,239558,240377,237173
41,241043,243720,238603
41,474350,243673,271610
41,298378,329137,236073
41,289165,359589,357287
41,229841,235356,228998
41,569990,334066,346532
41,232689,242180,238976
41,348058,230675,233263
41,347053,357123,389551
41,345851,345890,357786
41,442989,388921,233990
41,799403,4.88094e+06,235152
41,234706,237195,238847
41,235756,244079,242328
41,238311,247263,240334
41,235580,242425,236517
41,235265,241546,238029
41,234921,240124,237400
41,686916,356372,345868
41,370652,383275,380195
41,332425,573197,344543
41,250737,335680,384749
41,250249,238887,419114
41,230631,238644,235203
41,233798,234029,233248
41,358987,234851,231966
41,230608,297300,237245
41,231969,238159,240790
41,247747,287110,248900
41,247730,248403,247798
41,246740,249690,247023
41,248014,245605,243699
41,338212,238933,288088
41,229392,231767,231420
41,352830,227941,1.98324e+06
41,347709,356769,354170
41,233549,5.96024e+06,5.256e+06
41,231385,236480,237393
41,469439,230678,236538
41,361729,385853,340208
41,339001,240529,333741
41,380300,346122,344731
41,605066,346775,1.18081e+06
41,1.50047e+06,354983,265989
41,273313,6.97900e+06,338786
41,239190,1.31446e+07,4.24703e+06
41,240296,242265,244050
41,240157,234739,240920
41,737350,958282,520855
41,233063,593521,242648
41,230374,240819,232722
41,230324,237145,234107
41,229641,234201,233595
41,229759,233763,235242
41,231319,236414,232391
41,229834,239399,233790
43,252491,273571,258633
43,254560,266445,257758
43,254730,258633,267027
43,331383,258039,258242
43,247785,263559,248185
43,247360,257458,262419
43,246663,255096,253849
43,246982,251515,255652
43,304347,263053,251449
43,251274,253426,255819
43,272773,267195,251632
43,388767,261035,464728
43,271297,335645,306721
43,246824,278518,294958
43,352203,254247,256261
43,324600,252603,267879
43,303754,304478,289581
43,304247,268383,1.28808e+06
43,542347,278419,594994
43,252743,318075,307682
43,383424,1.29577e+06,274377
43,633448,270088,275984
43,253076,266410,261092
43,250845,258271,262478
43,262981,261465,287410
43,252616,321962,262749
43,250565,265229,257140
43,258272,261867,288689
43,243740,254216,256047
43,252463,267218,293820
43,247534,252745,258444
43,254654,257244,262533
43,266033,261466,262026
43,677293,260478,314268
43,430493,437596,477388
43,365610,443910,427447
43,254294,262904,253974
43,251941,259399,262366
43,473714,258846,258559
43,254441,382616,376960
43,252676,256563,256070
43,249496,261249,257812
43,251530,258469,257154
43,252116,257217,254382
43,249935,259094,257067
43,255175,351500,377484
43,288690,265108,311580
43,254958,263855,257197
43,251563,260113,259359
43,253072,261791,256630
43,251249,257864,258360
43,256146,256798,257230
43,253577,260574,263223
43,256982,264588,255381
43,364748,295041,374593
43,377850,369637,381210
43,260617,266161,262134
43,264002,445679,289475
43,275313,323720,263758
43,249354,264986,477762
43,278196,266587,260085
43,254460,263890,277789
43,254862,276060,255041
43,247031,274795,257631
43,376343,267147,259156
43,251935,269170,263574
43,252330,259277,256406
43,252655,263501,264065
43,253863,261687,262867
43,254000,263308,274139
43,253868,317907,271471
43,253150,264189,262290
43,253420,264530,257018
43,421122,259932,265887
43,281657,420845,429966
43,253577,266773,262991
43,316212,262757,258444
43,253676,306546,349295
43,262017,289359,718550
43,322739,317514,258979
43,320319,1.65142e+06,262218
43,254480,277008,658104
43,676203,307885,261681
43,252703,262863,315212
43,642795,1.60159e+06,267754
43,368160,256991,6.21259e+06
43,367719,417426,378352
43,253265,426937,265134
43,252246,265160,259864
43,252675,260292,258931
43,252344,260492,255927
43,378106,260469,258613
43,253103,265255,265177
43,253389,260969,265369
43,253360,262322,261505
43,253759,256468,260517
43,252190,262995,255227
43,252604,260363,258455
43,251861,264443,263882
43,259061,256083,271754
45,280319,331132,289172
45,274901,300377,298892
45,268982,302404,287072
45,254893,279309,287414
45,257651,545821,291772
45,262244,289953,284150
45,412099,290709,289029
45,420438,441039,438852
45,285948,320635,315179
45,276314,316246,325426
45,435679,338317,315240
45,290579,306246,314249
45,278531,601841,286388
45,318020,299482,291440
45,263409,310581,331966
45,261701,288634,288723
45,260135,292149,292877
45,261098,300931,264353
45,257946,289383,315231
45,436357,284269,284255
45,3.95931e+07,290702,290915
45,261081,877126,283827
